id_trecho,br,trecho_km_inicial,trecho_km_final,trecho_densidade_acidentes,trecho_risco_total,trecho_severidade_media,tracado_tem_aclive,tracado_tem_cruzamento,tracado_tem_curva,tracado_tem_declive,tracado_tem_desvio_tempor_rio,tracado_tem_em_obras,tracado_tem_interse__o_de_vias,tracado_tem_ponte,tracado_tem_reta,tracado_tem_retorno_regulamentado,tracado_tem_rotat_ria,tracado_tem_t_nel,tracado_tem_viaduto,classificacao_acidente_com_vitimas_fatais,classificacao_acidente_com_vitimas_feridas,classificacao_acidente_sem_vitimas,prop_causa_atropelamento_pedestre,prop_causa_defeito_mecanico_veiculo,prop_causa_defeito_na_via,prop_causa_falta_de_atencao,prop_causa_ingestao_de_alcool,prop_causa_outras,prop_causa_velocidade_incompativel,prop_cond_ceu claro,prop_cond_chuva,prop_cond_granizo,prop_cond_neve,prop_cond_nublado,prop_cond_outros,prop_cond_vento forte,tipo_acidente_atropelamento de animal,tipo_acidente_atropelamento de pessoa,tipo_acidente_capotamento,tipo_acidente_colisão,tipo_acidente_colisão frontal,tipo_acidente_colisão lateral,tipo_acidente_colisão transversal,tipo_acidente_colisão traseira,tipo_acidente_danos eventuais,tipo_acidente_engavetamento,tipo_acidente_incêndio,tipo_acidente_outros,tipo_acidente_queda de ocupante de veículo,tipo_acidente_saída de pista,tipo_acidente_tombamento,prop_pista_Dupla,prop_pista_Múltipla,prop_pista_Simples,sentido_via_Crescente,sentido_via_Decrescente,sentido_via_Não Informado,fase_dia_Amanhecer,fase_dia_Anoitecer,fase_dia_Plena noite,fase_dia_Pleno dia,causa_relevante_radar,trecho_extensao_km,ponto_critico_km,distancia_radar_mais_proximo,tem_radar,reducao_pct_taxa_acidente
BR40_T5623,40,561.2,561.3,3,0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.09999999999990905,561.2,219.79999999999995,0,0.0
BR40_T5624,40,561.5,561.5,6,0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,561.5,219.5,0,0.0
BR40_T5625,40,561.7,567.5,846,244,1.9799054373522458,0.02955082742316785,0.008274231678486997,0.3486997635933806,0.04728132387706856,0.0,0.001182033096926714,0.004728132387706856,0.0,0.6229314420803782,0.002364066193853428,0.0,0.0,0.001182033096926714,0.04846335697399527,0.5130023640661938,0.4314420803782506,0.0,0.01773049645390071,0.05200945626477541,0.24231678486997635,0.034278959810874705,0.5106382978723404,0.1430260047281324,0.5886524822695035,0.23877068557919623,0.0,0.0,0.14420803782505912,0.026004728132387706,0.002364066193853428,0.008274231678486997,0.01182033096926714,0.09456264775413711,0.10756501182033097,0.06028368794326241,0.09101654846335698,0.07446808510638298,0.22458628841607564,0.008274231678486997,0.0035460992907801418,0.01182033096926714,0.06501182033096926,0.04373522458628842,0.12293144208037825,0.07210401891252956,0.42907801418439717,0.0035460992907801418,0.5673758865248227,0.48699763593380613,0.5130023640661938,0.0,0.04964539007092199,0.0425531914893617,0.2895981087470449,0.6182033096926713,0.1430260047281324,5.7999999999999545,567.0,214.0,0,0.0
BR40_T5626,40,567.7,569.3,150,40,2.2666666666666666,0.05333333333333334,0.0,0.3,0.06,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.006666666666666667,0.0,0.07333333333333333,0.5933333333333334,0.32,0.0,0.03333333333333333,0.02,0.18666666666666668,0.02,0.6533333333333333,0.08666666666666667,0.5666666666666667,0.22666666666666666,0.0,0.0,0.16,0.04666666666666667,0.0,0.0,0.02666666666666667,0.06666666666666667,0.12666666666666668,0.11333333333333333,0.08,0.08,0.21333333333333335,0.02666666666666667,0.0,0.006666666666666667,0.06,0.03333333333333333,0.14666666666666667,0.02,0.07333333333333333,0.0,0.9266666666666666,0.48,0.52,0.0,0.07333333333333333,0.06666666666666667,0.2733333333333333,0.5866666666666667,0.08666666666666667,1.599999999999909,568.0,213.0,0,0.0
BR40_T5627,40,569.5,570.2,143,2,2.104895104895105,0.03496503496503497,0.0,0.0,0.02097902097902098,0.0,0.0,0.006993006993006993,0.0,0.9790209790209791,0.0,0.0,0.0,0.0,0.0979020979020979,0.5314685314685315,0.36363636363636365,0.013986013986013986,0.013986013986013986,0.0979020979020979,0.3076923076923077,0.013986013986013986,0.4825174825174825,0.06993006993006994,0.6363636363636364,0.1258741258741259,0.0,0.0,0.17482517482517482,0.06293706293706294,0.0,0.02097902097902098,0.08391608391608392,0.013986013986013986,0.08391608391608392,0.06993006993006994,0.16783216783216784,0.25874125874125875,0.1888111888111888,0.02097902097902098,0.006993006993006993,0.0,0.013986013986013986,0.013986013986013986,0.04895104895104895,0.006993006993006993,0.027972027972027972,0.0,0.972027972027972,0.5734265734265734,0.42657342657342656,0.0,0.027972027972027972,0.06293706293706294,0.2937062937062937,0.6153846153846154,0.06993006993006994,0.7000000000000455,570.0,211.0,0,0.0
BR40_T5628,40,570.5,571.0,65,12,2.707692307692308,0.0,0.0,0.015384615384615385,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.9846153846153847,0.0,0.0,0.0,0.0,0.13846153846153847,0.49230769230769234,0.36923076923076925,0.0,0.015384615384615385,0.03076923076923077,0.26153846153846155,0.046153846153846156,0.5846153846153846,0.06153846153846154,0.47692307692307695,0.16923076923076924,0.0,0.0,0.2923076923076923,0.046153846153846156,0.015384615384615385,0.0,0.06153846153846154,0.015384615384615385,0.1076923076923077,0.1076923076923077,0.07692307692307693,0.1076923076923077,0.3076923076923077,0.0,0.0,0.0,0.046153846153846156,0.0,0.13846153846153847,0.03076923076923077,0.015384615384615385,0.0,0.9846153846153847,0.5692307692307692,0.4307692307692308,0.0,0.046153846153846156,0.046153846153846156,0.27692307692307694,0.6307692307692307,0.06153846153846154,0.5,571.0,210.0,0,0.0
BR40_T5629,40,571.3,571.8,15,0,1.6666666666666667,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.8,0.06666666666666667,0.8,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.26666666666666666,0.0,0.0,0.0,0.13333333333333333,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.9333333333333333,0.4666666666666667,0.5333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.8,0.06666666666666667,0.5,571.8,209.20000000000005,0,0.0
BR40_T5630,40,572.0,572.0,56,1,2.9464285714285716,0.0,0.0,0.05357142857142857,0.017857142857142856,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.08928571428571429,0.5535714285714286,0.35714285714285715,0.0,0.017857142857142856,0.07142857142857142,0.17857142857142858,0.017857142857142856,0.6785714285714286,0.03571428571428571,0.6071428571428571,0.16071428571428573,0.0,0.0,0.17857142857142858,0.05357142857142857,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.08928571428571429,0.14285714285714285,0.125,0.17857142857142858,0.0,0.0,0.017857142857142856,0.017857142857142856,0.07142857142857142,0.16071428571428573,0.08928571428571429,0.05357142857142857,0.0,0.9464285714285714,0.5535714285714286,0.44642857142857145,0.0,0.03571428571428571,0.08928571428571429,0.2857142857142857,0.5892857142857143,0.03571428571428571,0.0,572.0,209.0,0,0.0
BR40_T5631,40,572.2,574.0,122,36,2.459016393442623,0.04918032786885246,0.0,0.0,0.08196721311475409,0.0,0.01639344262295082,0.0,0.0,0.9262295081967213,0.040983606557377046,0.0,0.0,0.0,0.09836065573770492,0.5491803278688525,0.3442622950819672,0.0,0.040983606557377046,0.040983606557377046,0.19672131147540983,0.01639344262295082,0.6311475409836066,0.07377049180327869,0.5819672131147541,0.16393442622950818,0.0,0.0,0.16393442622950818,0.09016393442622951,0.0,0.02459016393442623,0.02459016393442623,0.05737704918032787,0.14754098360655737,0.09836065573770492,0.08196721311475409,0.10655737704918032,0.1721311475409836,0.01639344262295082,0.00819672131147541,0.00819672131147541,0.09016393442622951,0.03278688524590164,0.10655737704918032,0.02459016393442623,0.07377049180327869,0.00819672131147541,0.9180327868852459,0.5655737704918032,0.4344262295081967,0.0,0.06557377049180328,0.05737704918032787,0.22950819672131148,0.6475409836065574,0.07377049180327869,1.7999999999999545,573.0,208.0,0,0.0
BR40_T5632,40,574.2,574.3,4,4,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,0.09999999999990905,574.2,206.79999999999995,0,0.0
BR40_T5633,40,574.5,574.5,3,0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,574.5,206.5,0,0.0
BR40_T5634,40,574.7,575.5,76,0,2.289473684210526,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.039473684210526314,0.0,0.868421052631579,0.039473684210526314,0.013157894736842105,0.0,0.0,0.039473684210526314,0.5,0.4605263157894737,0.0,0.0,0.10526315789473684,0.27631578947368424,0.05263157894736842,0.5394736842105263,0.02631578947368421,0.6710526315789473,0.11842105263157894,0.0,0.0,0.14473684210526316,0.06578947368421052,0.0,0.039473684210526314,0.039473684210526314,0.013157894736842105,0.039473684210526314,0.15789473684210525,0.14473684210526316,0.23684210526315788,0.14473684210526316,0.0,0.0,0.0,0.039473684210526314,0.0,0.11842105263157894,0.02631578947368421,0.039473684210526314,0.0,0.9605263157894737,0.6447368421052632,0.35526315789473684,0.0,0.06578947368421052,0.039473684210526314,0.3026315789473684,0.5921052631578947,0.02631578947368421,0.7999999999999545,575.0,206.0,0,0.0
BR40_T5635,40,575.7,577.8,167,27,2.413173652694611,0.005988023952095809,0.041916167664670656,0.12574850299401197,0.0,0.0,0.0,0.03592814371257485,0.0,0.7904191616766467,0.03592814371257485,0.005988023952095809,0.0,0.0,0.059880239520958084,0.592814371257485,0.3473053892215569,0.0,0.005988023952095809,0.041916167664670656,0.3712574850299401,0.023952095808383235,0.47305389221556887,0.08383233532934131,0.6227544910179641,0.08982035928143713,0.0,0.0,0.2155688622754491,0.0718562874251497,0.0,0.0,0.023952095808383235,0.029940119760479042,0.07784431137724551,0.0718562874251497,0.0718562874251497,0.3532934131736527,0.1437125748502994,0.011976047904191617,0.0,0.041916167664670656,0.03592814371257485,0.029940119760479042,0.0718562874251497,0.03592814371257485,0.10179640718562874,0.017964071856287425,0.8802395209580839,0.6287425149700598,0.3712574850299401,0.0,0.05389221556886228,0.05389221556886228,0.2754491017964072,0.6167664670658682,0.08383233532934131,2.099999999999909,576.0,205.0,0,0.0
BR40_T5636,40,578.0,579.3,128,26,1.328125,0.0234375,0.0,0.5234375,0.015625,0.0,0.0078125,0.0,0.0,0.4609375,0.0,0.0,0.0,0.0,0.0390625,0.3515625,0.6015625,0.0,0.0078125,0.0546875,0.203125,0.0078125,0.578125,0.1484375,0.6484375,0.21875,0.0,0.0,0.078125,0.0546875,0.0,0.015625,0.0,0.0703125,0.1640625,0.0625,0.1328125,0.015625,0.25,0.0234375,0.0,0.0234375,0.046875,0.0234375,0.109375,0.0625,0.484375,0.0,0.515625,0.6328125,0.3671875,0.0,0.1171875,0.03125,0.2421875,0.609375,0.1484375,1.2999999999999545,579.0,202.0,0,0.0
BR40_T5637,40,579.5,581.3,275,94,1.0945454545454545,0.01090909090909091,0.0,0.7272727272727273,0.0036363636363636364,0.0,0.0,0.0,0.0,0.2690909090909091,0.0,0.0,0.0,0.0,0.02181818181818182,0.4036363636363636,0.5709090909090909,0.0,0.007272727272727273,0.03636363636363636,0.13454545454545455,0.014545454545454545,0.5418181818181819,0.26545454545454544,0.4690909090909091,0.28363636363636363,0.0,0.0,0.1709090909090909,0.07636363636363637,0.0,0.0,0.0036363636363636364,0.12363636363636364,0.2690909090909091,0.03272727272727273,0.08363636363636363,0.025454545454545455,0.12,0.0036363636363636364,0.0,0.0036363636363636364,0.03636363636363636,0.04,0.18181818181818182,0.07636363636363637,0.7418181818181818,0.0,0.2581818181818182,0.6145454545454545,0.38545454545454544,0.0,0.04,0.03272727272727273,0.28363636363636363,0.6436363636363637,0.26545454545454544,1.7999999999999545,580.0,201.0,0,0.0
BR40_T5638,40,581.5,582.5,98,25,1.489795918367347,0.02040816326530612,0.01020408163265306,0.5612244897959183,0.01020408163265306,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.04081632653061224,0.3877551020408163,0.5714285714285714,0.0,0.0,0.05102040816326531,0.29591836734693877,0.01020408163265306,0.5204081632653061,0.12244897959183673,0.5408163265306123,0.29591836734693877,0.0,0.0,0.11224489795918367,0.05102040816326531,0.0,0.0,0.030612244897959183,0.04081632653061224,0.1326530612244898,0.08163265306122448,0.1326530612244898,0.12244897959183673,0.1836734693877551,0.01020408163265306,0.0,0.0,0.05102040816326531,0.02040816326530612,0.15306122448979592,0.04081632653061224,0.16326530612244897,0.0,0.8367346938775511,0.5204081632653061,0.47959183673469385,0.0,0.07142857142857142,0.05102040816326531,0.22448979591836735,0.6530612244897959,0.12244897959183673,1.0,582.0,199.0,0,0.0
BR40_T5639,40,582.7,582.8,4,0,0.5,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.09999999999990905,582.8,198.20000000000005,0,0.0
BR40_T5640,40,583.0,583.0,40,4,0.525,0.0,0.0,0.525,0.025,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.0,0.0,0.025,0.3,0.675,0.0,0.05,0.0,0.2,0.0,0.575,0.175,0.55,0.175,0.0,0.0,0.2,0.05,0.025,0.0,0.0,0.025,0.075,0.075,0.15,0.0,0.175,0.025,0.0,0.05,0.1,0.025,0.2,0.1,0.075,0.0,0.925,0.475,0.525,0.0,0.075,0.025,0.45,0.45,0.175,0.0,583.0,198.0,0,0.0
BR40_T5641,40,583.2,584.0,86,15,1.9651162790697674,0.06976744186046512,0.0,0.5813953488372093,0.0,0.0,0.0,0.0,0.0,0.4069767441860465,0.0,0.0,0.0,0.0,0.06976744186046512,0.46511627906976744,0.46511627906976744,0.0,0.0,0.03488372093023256,0.20930232558139536,0.0,0.6046511627906976,0.1511627906976744,0.5,0.2558139534883721,0.0,0.0,0.20930232558139536,0.03488372093023256,0.0,0.0,0.0,0.09302325581395349,0.08139534883720931,0.10465116279069768,0.1511627906976744,0.03488372093023256,0.10465116279069768,0.011627906976744186,0.0,0.011627906976744186,0.1511627906976744,0.03488372093023256,0.13953488372093023,0.08139534883720931,0.10465116279069768,0.0,0.8953488372093024,0.5232558139534884,0.47674418604651164,0.0,0.023255813953488372,0.023255813953488372,0.3023255813953488,0.6511627906976745,0.1511627906976744,0.7999999999999545,584.0,197.0,0,0.0
BR40_T5642,40,584.2,584.3,4,0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.09999999999990905,584.2,196.79999999999995,0,0.0
BR40_T5643,40,584.5,585.2,98,19,1.5204081632653061,0.01020408163265306,0.0,0.11224489795918367,0.030612244897959183,0.0,0.0,0.01020408163265306,0.0,0.8877551020408163,0.0,0.0,0.0,0.0,0.05102040816326531,0.42857142857142855,0.5102040816326531,0.0,0.01020408163265306,0.030612244897959183,0.3163265306122449,0.0,0.47959183673469385,0.16326530612244897,0.47959183673469385,0.336734693877551,0.0,0.0,0.16326530612244897,0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.01020408163265306,0.09183673469387756,0.10204081632653061,0.10204081632653061,0.20408163265306123,0.02040816326530612,0.0,0.0,0.04081632653061224,0.01020408163265306,0.20408163265306123,0.1326530612244898,0.07142857142857142,0.0,0.9285714285714286,0.7346938775510204,0.2653061224489796,0.0,0.030612244897959183,0.08163265306122448,0.3163265306122449,0.5714285714285714,0.16326530612244897,0.7000000000000455,585.0,196.0,0,0.0
BR40_T5644,40,585.5,586.0,106,101,2.3679245283018866,0.009433962264150943,0.0,0.6886792452830188,0.02830188679245283,0.0,0.0,0.0,0.0,0.3113207547169811,0.0,0.0,0.0,0.0,0.08490566037735849,0.44339622641509435,0.4528301886792453,0.0,0.0,0.03773584905660377,0.19811320754716982,0.009433962264150943,0.49056603773584906,0.2641509433962264,0.41509433962264153,0.330188679245283,0.0,0.0,0.18867924528301888,0.0660377358490566,0.0,0.009433962264150943,0.009433962264150943,0.0660377358490566,0.09433962264150944,0.11320754716981132,0.11320754716981132,0.04716981132075472,0.1320754716981132,0.0,0.0,0.0,0.08490566037735849,0.02830188679245283,0.2169811320754717,0.08490566037735849,0.07547169811320754,0.0,0.9245283018867925,0.6981132075471698,0.3018867924528302,0.0,0.05660377358490566,0.009433962264150943,0.29245283018867924,0.6415094339622641,0.2641509433962264,0.5,586.0,195.0,0,0.0
BR40_T5645,40,586.2,586.3,5,3,0.6,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.2,0.0,0.2,0.0,0.4,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.6,0.4,0.2,0.09999999999990905,586.3,194.70000000000005,0,0.0
BR40_T5646,40,586.5,591.3,904,435,1.8329646017699115,0.01327433628318584,0.0011061946902654867,0.754424778761062,0.049778761061946904,0.0,0.0011061946902654867,0.0,0.0,0.2334070796460177,0.0022123893805309734,0.0,0.0,0.0,0.05309734513274336,0.3938053097345133,0.5497787610619469,0.0,0.017699115044247787,0.029867256637168143,0.14601769911504425,0.00995575221238938,0.5663716814159292,0.23008849557522124,0.4092920353982301,0.4103982300884956,0.0,0.0,0.13938053097345132,0.03871681415929203,0.0022123893805309734,0.0011061946902654867,0.007743362831858407,0.05530973451327434,0.1404867256637168,0.10619469026548672,0.1084070796460177,0.05752212389380531,0.1515486725663717,0.017699115044247787,0.0,0.0055309734513274336,0.028761061946902654,0.018805309734513276,0.1847345132743363,0.1161504424778761,0.14933628318584072,0.0,0.8506637168141593,0.5929203539823009,0.40707964601769914,0.0,0.05752212389380531,0.05641592920353982,0.22898230088495575,0.6570796460176991,0.23008849557522124,4.7999999999999545,587.0,194.0,0,0.0
BR40_T5647,40,591.5,596.8,542,83,1.070110701107011,0.033210332103321034,0.0,0.43726937269372695,0.046125461254612546,0.0018450184501845018,0.0036900369003690036,0.0,0.0018450184501845018,0.5535055350553506,0.0,0.0,0.0,0.00922509225092251,0.03690036900369004,0.3247232472324723,0.6383763837638377,0.0,0.02214022140221402,0.03136531365313653,0.3044280442804428,0.0036900369003690036,0.5166051660516605,0.12177121771217712,0.503690036900369,0.3118081180811808,0.0,0.0,0.16236162361623616,0.02029520295202952,0.0018450184501845018,0.0018450184501845018,0.00922509225092251,0.01845018450184502,0.14760147601476015,0.06642066420664207,0.14575645756457564,0.027675276752767528,0.35608856088560886,0.02029520295202952,0.0036900369003690036,0.02214022140221402,0.02214022140221402,0.03136531365313653,0.08671586715867159,0.04059040590405904,0.24354243542435425,0.0018450184501845018,0.7546125461254612,0.4280442804428044,0.5719557195571956,0.0,0.03505535055350553,0.04428044280442804,0.2564575645756458,0.6642066420664207,0.12177121771217712,5.2999999999999545,594.0,187.0,0,0.0
BR40_T5648,40,597.0,623.8,3945,700,1.6367553865652724,0.021039290240811154,0.012420785804816223,0.3406844106463878,0.035487959442332066,0.00025348542458808617,0.0010139416983523447,0.01394169835234474,0.003041825095057034,0.6321926489226869,0.004309252217997465,0.0005069708491761723,0.00025348542458808617,0.004055766793409379,0.05475285171102662,0.4621039290240811,0.4806083650190114,0.0038022813688212928,0.010392902408111533,0.07832699619771863,0.3670468948035488,0.02712294043092522,0.43979721166032953,0.07351077313054499,0.6496831432192649,0.14169835234474018,0.0,0.0,0.16552598225602028,0.04157160963244613,0.001520912547528517,0.014702154626108998,0.044866920152091254,0.02788339670468948,0.07655259822560202,0.06818757921419519,0.1541191381495564,0.14626108998732573,0.24283903675538657,0.016983523447401776,0.0038022813688212928,0.00937896070975919,0.034727503168567805,0.03802281368821293,0.08288973384030418,0.03878326996197719,0.01875792141951838,0.0,0.9812420785804816,0.5665399239543726,0.43346007604562736,0.0,0.036755386565272496,0.04410646387832699,0.3406844106463878,0.5784537389100127,0.07351077313054499,26.799999999999955,614.0,167.0,0,0.0
BR40_T5649,40,624.0,625.0,96,27,2.0208333333333335,0.010416666666666666,0.0,0.4375,0.052083333333333336,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.08333333333333333,0.53125,0.3854166666666667,0.0,0.010416666666666666,0.0625,0.2604166666666667,0.07291666666666667,0.4583333333333333,0.13541666666666666,0.625,0.16666666666666666,0.0,0.0,0.14583333333333334,0.0625,0.0,0.041666666666666664,0.041666666666666664,0.03125,0.052083333333333336,0.07291666666666667,0.08333333333333333,0.052083333333333336,0.15625,0.03125,0.010416666666666666,0.010416666666666666,0.07291666666666667,0.07291666666666667,0.22916666666666666,0.041666666666666664,0.0,0.0,1.0,0.6145833333333334,0.3854166666666667,0.0,0.03125,0.03125,0.4479166666666667,0.4895833333333333,0.13541666666666666,1.0,624.0,157.0,0,0.0
BR40_T5650,40,625.2,640.5,2269,317,1.635962979286029,0.022917584839136182,0.023358307624504186,0.19039224327897752,0.02600264433671221,0.0008814455707360071,0.0017628911414720142,0.022917584839136182,0.0008814455707360071,0.7637725870427501,0.007933010136624064,0.003085059497576025,0.0,0.00044072278536800354,0.04495372410753636,0.5209343323049802,0.43234905244601146,0.003966505068312032,0.0057293962097840455,0.08990744821507272,0.4142794182459233,0.0251211987659762,0.40943146760687527,0.05156456588805641,0.6685764654032613,0.14764213309828117,0.0,0.0,0.15293080652269722,0.029528426619656236,0.0013221683561040105,0.022036139268400177,0.04495372410753636,0.01851035698545615,0.06522697223446453,0.062141912736888495,0.11943587483472895,0.2260907888937858,0.25209343323049804,0.01762891141472014,0.0022036139268400176,0.0057293962097840455,0.03217276333186426,0.03349493168796827,0.0758043190832966,0.02247686205376818,0.08594094314676069,0.002644336712208021,0.9114147201410313,0.4768620537681798,0.5231379462318202,0.0,0.035698545614808286,0.04098721903922433,0.3234905244601146,0.5998237108858528,0.05156456588805641,15.299999999999955,633.0,148.0,0,0.0
BR40_T5651,40,640.7,646.1,476,217,1.8277310924369747,0.014705882352941176,0.0,0.6071428571428571,0.05042016806722689,0.0,0.0,0.004201680672268907,0.0,0.38445378151260506,0.0,0.0,0.0,0.0,0.06092436974789916,0.5609243697478992,0.3739495798319328,0.0,0.012605042016806723,0.037815126050420166,0.20798319327731093,0.008403361344537815,0.5021008403361344,0.23109243697478993,0.42016806722689076,0.37184873949579833,0.0,0.0,0.1722689075630252,0.03571428571428571,0.0,0.008403361344537815,0.01680672268907563,0.0546218487394958,0.06302521008403361,0.05672268907563025,0.09243697478991597,0.05672268907563025,0.10294117647058823,0.008403361344537815,0.0,0.0063025210084033615,0.058823529411764705,0.01680672268907563,0.40336134453781514,0.0546218487394958,0.01050420168067227,0.01050420168067227,0.9789915966386554,0.34663865546218486,0.6533613445378151,0.0,0.05672268907563025,0.06512605042016807,0.29411764705882354,0.5840336134453782,0.23109243697478993,5.399999999999977,645.0,136.0,0,0.0
BR40_T5652,40,646.4,649.8,228,85,1.969298245614035,0.03508771929824561,0.017543859649122806,0.19736842105263158,0.039473684210526314,0.0,0.0,0.02631578947368421,0.0043859649122807015,0.7587719298245614,0.008771929824561403,0.0,0.0,0.0,0.04824561403508772,0.5350877192982456,0.4166666666666667,0.0,0.0043859649122807015,0.06140350877192982,0.41228070175438597,0.017543859649122806,0.3815789473684211,0.12280701754385964,0.6008771929824561,0.19298245614035087,0.0043859649122807015,0.0,0.16666666666666666,0.03508771929824561,0.0,0.021929824561403508,0.043859649122807015,0.04824561403508772,0.08333333333333333,0.07456140350877193,0.10964912280701754,0.17543859649122806,0.21929824561403508,0.0043859649122807015,0.0,0.0043859649122807015,0.043859649122807015,0.017543859649122806,0.13596491228070176,0.017543859649122806,0.0043859649122807015,0.0,0.9956140350877193,0.5307017543859649,0.4692982456140351,0.0,0.06140350877192982,0.04824561403508772,0.32456140350877194,0.5657894736842105,0.12280701754385964,3.3999999999999773,649.0,132.0,0,0.0
BR40_T5653,40,650.0,650.5,27,1,2.111111111111111,0.037037037037037035,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.07407407407407407,0.4074074074074074,0.037037037037037035,0.4444444444444444,0.037037037037037035,0.7037037037037037,0.1111111111111111,0.0,0.0,0.14814814814814814,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035,0.18518518518518517,0.0,0.037037037037037035,0.0,0.9629629629629629,0.4074074074074074,0.5925925925925926,0.0,0.18518518518518517,0.07407407407407407,0.2962962962962963,0.4444444444444444,0.037037037037037035,0.5,650.0,131.0,0,0.0
